time,pitch,pitch_con,duration,artist,role_type,shengqiang,tone,word
28,704.9972534179688,4_3_31,1.7338585325662024,Luo Huilan,D,X,4,zhu4
29,676.6685180664062,4_3_31,1.7338585325662024,Luo Huilan,D,X,4,zhu4
30,656.2662353515625,4_3_31,1.7338585325662024,Luo Huilan,D,X,4,zhu4
1,632.8131103515625,4_3_32,1.4239979596767682,Luo Huilan,D,X,4,zai4
2,621.223388671875,4_3_32,1.4239979596767682,Luo Huilan,D,X,4,zai4
3,608.4384155273438,4_3_32,1.4239979596767682,Luo Huilan,D,X,4,zai4
4,589.7525634765625,4_3_32,1.4239979596767682,Luo Huilan,D,X,4,zai4
5,572.3013916015625,4_3_32,1.4239979596767682,Luo Huilan,D,X,4,zai4
6,567.69189453125,4_3_32,1.4239979596767682,Luo Huilan,D,X,4,zai4
7,577.615234375,4_3_32,1.4239979596767682,Luo Huilan,D,X,4,zai4
8,593.854736328125,4_3_32,1.4239979596767682,Luo Huilan,D,X,4,zai4
9,620.506103515625,4_3_32,1.4239979596767682,Luo Huilan,D,X,4,zai4
10,632.8131103515625,4_3_32,1.4239979596767682,Luo Huilan,D,X,4,zai4
11,640.5361938476562,4_3_32,1.4239979596767682,Luo Huilan,D,X,4,zai4
12,638.320068359375,4_3_32,1.4239979596767682,Luo Huilan,D,X,4,zai4
13,624.4613647460938,4_3_32,1.4239979596767682,Luo Huilan,D,X,4,zai4
14,595.91650390625,4_3_32,1.4239979596767682,Luo Huilan,D,X,4,zai4
15,572.3013916015625,4_3_32,1.4239979596767682,Luo Huilan,D,X,4,zai4
16,563.44482421875,4_3_32,1.4239979596767682,Luo Huilan,D,X,4,zai4
17,567.69189453125,4_3_32,1.4239979596767682,Luo Huilan,D,X,4,zai4
18,585.6787109375,4_3_32,1.4239979596767682,Luo Huilan,D,X,4,zai4
19,606.333251953125,4_3_32,1.4239979596767682,Luo Huilan,D,X,4,zai4
20,614.797607421875,4_3_32,1.4239979596767682,Luo Huilan,D,X,4,zai4
21,622.30078125,4_3_32,1.4239979596767682,Luo Huilan,D,X,4,zai4
22,630.2595825195312,4_3_32,1.4239979596767682,Luo Huilan,D,X,4,zai4
23,643.1314697265625,4_3_32,1.4239979596767682,Luo Huilan,D,X,4,zai4
24,651.3565673828125,4_3_32,1.4239979596767682,Luo Huilan,D,X,4,zai4
25,664.2755126953125,4_3_32,1.4239979596767682,Luo Huilan,D,X,4,zai4
26,697.705078125,4_3_32,1.4239979596767682,Luo Huilan,D,X,4,zai4
27,744.335693359375,4_3_32,1.4239979596767682,Luo Huilan,D,X,4,zai4
28,767.4759521484375,4_3_32,1.4239979596767682,Luo Huilan,D,X,4,zai4
29,769.2512817382812,4_3_32,1.4239979596767682,Luo Huilan,D,X,4,zai4
30,749.9462280273438,4_3_32,1.4239979596767682,Luo Huilan,D,X,4,zai4
1,665.8121337890625,2_3_34,0.42423957690138536,Luo Huilan,D,X,2,luo2
2,663.508544921875,2_3_34,0.42423957690138536,Luo Huilan,D,X,2,luo2
3,661.212890625,2_3_34,0.42423957690138536,Luo Huilan,D,X,2,luo2
4,658.1643676757812,2_3_34,0.42423957690138536,Luo Huilan,D,X,2,luo2
5,657.0248413085938,2_3_34,0.42423957690138536,Luo Huilan,D,X,2,luo2
6,654.37353515625,2_3_34,0.42423957690138536,Luo Huilan,D,X,2,luo2
7,651.73291015625,2_3_34,0.42423957690138536,Luo Huilan,D,X,2,luo2
8,649.47802734375,2_3_34,0.42423957690138536,Luo Huilan,D,X,2,luo2
9,648.7281494140625,2_3_34,0.42423957690138536,Luo Huilan,D,X,2,luo2
10,647.23095703125,2_3_34,0.42423957690138536,Luo Huilan,D,X,2,luo2
11,646.483642578125,2_3_34,0.42423957690138536,Luo Huilan,D,X,2,luo2
12,645.3643188476562,2_3_34,0.42423957690138536,Luo Huilan,D,X,2,luo2
13,644.619140625,2_3_34,0.42423957690138536,Luo Huilan,D,X,2,luo2
14,644.9916381835938,2_3_34,0.42423957690138536,Luo Huilan,D,X,2,luo2
15,645.3643188476562,2_3_34,0.42423957690138536,Luo Huilan,D,X,2,luo2
16,646.483642578125,2_3_34,0.42423957690138536,Luo Huilan,D,X,2,luo2
17,647.9791259765625,2_3_34,0.42423957690138536,Luo Huilan,D,X,2,luo2
18,649.853271484375,2_3_34,0.42423957690138536,Luo Huilan,D,X,2,luo2
19,651.3565673828125,2_3_34,0.42423957690138536,Luo Huilan,D,X,2,luo2
20,653.2405395507812,2_3_34,0.42423957690138536,Luo Huilan,D,X,2,luo2
21,655.508544921875,2_3_34,0.42423957690138536,Luo Huilan,D,X,2,luo2
22,658.1643676757812,2_3_34,0.42423957690138536,Luo Huilan,D,X,2,luo2
23,661.212890625,2_3_34,0.42423957690138536,Luo Huilan,D,X,2,luo2
24,664.2755126953125,2_3_34,0.42423957690138536,Luo Huilan,D,X,2,luo2
25,667.352294921875,2_3_34,0.42423957690138536,Luo Huilan,D,X,2,luo2
26,669.6692504882812,2_3_34,0.42423957690138536,Luo Huilan,D,X,2,luo2
27,671.9942626953125,2_3_34,0.42423957690138536,Luo Huilan,D,X,2,luo2
28,673.5487670898438,2_3_34,0.42423957690138536,Luo Huilan,D,X,2,luo2
29,675.88720703125,2_3_34,0.42423957690138536,Luo Huilan,D,X,2,luo2
30,677.8421020507812,2_3_34,0.42423957690138536,Luo Huilan,D,X,2,luo2
1,697.705078125,4_3_35,1.3220489140647942,Luo Huilan,D,X,4,jun4
2,690.88720703125,4_3_35,1.3220489140647942,Luo Huilan,D,X,4,jun4
3,679.41015625,4_3_35,1.3220489140647942,Luo Huilan,D,X,4,jun4
4,669.2825317382812,4_3_35,1.3220489140647942,Luo Huilan,D,X,4,jun4
5,660.0680541992188,4_3_35,1.3220489140647942,Luo Huilan,D,X,4,jun4
6,651.73291015625,4_3_35,1.3220489140647942,Luo Huilan,D,X,4,jun4
7,652.8633422851562,4_3_35,1.3220489140647942,Luo Huilan,D,X,4,jun4
8,661.594970703125,4_3_35,1.3220489140647942,Luo Huilan,D,X,4,jun4
9,680.5885009765625,4_3_35,1.3220489140647942,Luo Huilan,D,X,4,jun4
10,710.311279296875,4_3_35,1.3220489140647942,Luo Huilan,D,X,4,jun4
11,731.1256713867188,4_3_35,1.3220489140647942,Luo Huilan,D,X,4,jun4
12,732.81689453125,4_3_35,1.3220489140647942,Luo Huilan,D,X,4,jun4
13,718.56494140625,4_3_35,1.3220489140647942,Luo Huilan,D,X,4,jun4
14,693.285888671875,4_3_35,1.3220489140647942,Luo Huilan,D,X,4,jun4
15,665.8121337890625,4_3_35,1.3220489140647942,Luo Huilan,D,X,4,jun4
16,642.388916015625,4_3_35,1.3220489140647942,Luo Huilan,D,X,4,jun4
17,622.660400390625,4_3_35,1.3220489140647942,Luo Huilan,D,X,4,jun4
18,599.0225830078125,4_3_35,1.3220489140647942,Luo Huilan,D,X,4,jun4
19,573.9567260742188,4_3_35,1.3220489140647942,Luo Huilan,D,X,4,jun4
20,556.0086059570312,4_3_35,1.3220489140647942,Luo Huilan,D,X,4,jun4
21,515.4873657226562,4_3_35,1.3220489140647942,Luo Huilan,D,X,4,jun4
22,511.926513671875,4_3_35,1.3220489140647942,Luo Huilan,D,X,4,jun4
23,508.68402099609375,4_3_35,1.3220489140647942,Luo Huilan,D,X,4,jun4
24,508.97796630859375,4_3_35,1.3220489140647942,Luo Huilan,D,X,4,jun4
25,508.68402099609375,4_3_35,1.3220489140647942,Luo Huilan,D,X,4,jun4
26,500.81201171875,4_3_35,1.3220489140647942,Luo Huilan,D,X,4,jun4
27,564.7482299804688,4_3_35,1.3220489140647942,Luo Huilan,D,X,4,jun4
28,567.3640747070312,4_3_35,1.3220489140647942,Luo Huilan,D,X,4,jun4
29,567.3640747070312,4_3_35,1.3220489140647942,Luo Huilan,D,X,4,jun4
30,567.3640747070312,4_3_35,1.3220489140647942,Luo Huilan,D,X,4,jun4
1,508.97796630859375,2_3_36,0.9248435353262323,Luo Huilan,D,X,2,cheng2
2,501.970458984375,2_3_36,0.9248435353262323,Luo Huilan,D,X,2,cheng2
3,505.754150390625,2_3_36,0.9248435353262323,Luo Huilan,D,X,2,cheng2
4,511.926513671875,2_3_36,0.9248435353262323,Luo Huilan,D,X,2,cheng2
5,517.2770385742188,2_3_36,0.9248435353262323,Luo Huilan,D,X,2,cheng2
6,521.7785034179688,2_3_36,0.9248435353262323,Luo Huilan,D,X,2,cheng2
7,518.7732543945312,2_3_36,0.9248435353262323,Luo Huilan,D,X,2,cheng2
8,516.6798095703125,2_3_36,0.9248435353262323,Luo Huilan,D,X,2,cheng2
9,512.8143920898438,2_3_36,0.9248435353262323,Luo Huilan,D,X,2,cheng2
10,508.97796630859375,2_3_36,0.9248435353262323,Luo Huilan,D,X,2,cheng2
11,501.970458984375,2_3_36,0.9248435353262323,Luo Huilan,D,X,2,cheng2
12,495.3455505371094,2_3_36,0.9248435353262323,Luo Huilan,D,X,2,cheng2
13,488.24365234375,2_3_36,0.9248435353262323,Luo Huilan,D,X,2,cheng2
14,476.54095458984375,2_3_36,0.9248435353262323,Luo Huilan,D,X,2,cheng2
15,471.6117858886719,2_3_36,0.9248435353262323,Luo Huilan,D,X,2,cheng2
16,474.3439025878906,2_3_36,0.9248435353262323,Luo Huilan,D,X,2,cheng2
17,484.031494140625,2_3_36,0.9248435353262323,Luo Huilan,D,X,2,cheng2
18,500.81201171875,2_3_36,0.9248435353262323,Luo Huilan,D,X,2,cheng2
19,515.4873657226562,2_3_36,0.9248435353262323,Luo Huilan,D,X,2,cheng2
20,524.1953125,2_3_36,0.9248435353262323,Luo Huilan,D,X,2,cheng2
21,526.9276123046875,2_3_36,0.9248435353262323,Luo Huilan,D,X,2,cheng2
22,523.590087890625,2_3_36,0.9248435353262323,Luo Huilan,D,X,2,cheng2
23,515.7852172851562,2_3_36,0.9248435353262323,Luo Huilan,D,X,2,cheng2
24,508.3902893066406,2_3_36,0.9248435353262323,Luo Huilan,D,X,2,cheng2
25,497.6399230957031,2_3_36,0.9248435353262323,Luo Huilan,D,X,2,cheng2
26,488.24365234375,2_3_36,0.9248435353262323,Luo Huilan,D,X,2,cheng2
27,476.81634521484375,2_3_36,0.9248435353262323,Luo Huilan,D,X,2,cheng2
28,471.0672607421875,2_3_36,0.9248435353262323,Luo Huilan,D,X,2,cheng2
29,463.7773132324219,2_3_36,0.9248435353262323,Luo Huilan,D,X,2,cheng2
30,452.922607421875,2_3_36,0.9248435353262323,Luo Huilan,D,X,2,cheng2
1,638.320068359375,2_3_38,1.8383714999060317,Luo Huilan,D,X,2,kui2
2,630.6236572265625,2_3_38,1.8383714999060317,Luo Huilan,D,X,2,kui2
3,623.7404174804688,2_3_38,1.8383714999060317,Luo Huilan,D,X,2,kui2
4,613.733154296875,2_3_38,1.8383714999060317,Luo Huilan,D,X,2,kui2
5,599.3687744140625,2_3_38,1.8383714999060317,Luo Huilan,D,X,2,kui2
6,580.2906494140625,2_3_38,1.8383714999060317,Luo Huilan,D,X,2,kui2
7,571.6405639648438,2_3_38,1.8383714999060317,Luo Huilan,D,X,2,kui2
8,585.3405151367188,2_3_38,1.8383714999060317,Luo Huilan,D,X,2,kui2
9,615.8639526367188,2_3_38,1.8383714999060317,Luo Huilan,D,X,2,kui2
10,637.21484375,2_3_38,1.8383714999060317,Luo Huilan,D,X,2,kui2
11,640.5361938476562,2_3_38,1.8383714999060317,Luo Huilan,D,X,2,kui2
12,628.0789184570312,2_3_38,1.8383714999060317,Luo Huilan,D,X,2,kui2
13,600.0615234375,2_3_38,1.8383714999060317,Luo Huilan,D,X,2,kui2
14,579.2859497070312,2_3_38,1.8383714999060317,Luo Huilan,D,X,2,kui2
15,577.615234375,2_3_38,1.8383714999060317,Luo Huilan,D,X,2,kui2
16,595.2284545898438,2_3_38,1.8383714999060317,Luo Huilan,D,X,2,kui2
17,629.5318603515625,2_3_38,1.8383714999060317,Luo Huilan,D,X,2,kui2
18,639.057861328125,2_3_38,1.8383714999060317,Luo Huilan,D,X,2,kui2
19,629.8955688476562,2_3_38,1.8383714999060317,Luo Huilan,D,X,2,kui2
20,600.7551879882812,2_3_38,1.8383714999060317,Luo Huilan,D,X,2,kui2
21,576.9483032226562,2_3_38,1.8383714999060317,Luo Huilan,D,X,2,kui2
22,579.6206665039062,2_3_38,1.8383714999060317,Luo Huilan,D,X,2,kui2
23,604.2354736328125,2_3_38,1.8383714999060317,Luo Huilan,D,X,2,kui2
24,628.804931640625,2_3_38,1.8383714999060317,Luo Huilan,D,X,2,kui2
25,633.9107666015625,2_3_38,1.8383714999060317,Luo Huilan,D,X,2,kui2
26,635.7442626953125,2_3_38,1.8383714999060317,Luo Huilan,D,X,2,kui2
27,639.796630859375,2_3_38,1.8383714999060317,Luo Huilan,D,X,2,kui2
28,642.7600708007812,2_3_38,1.8383714999060317,Luo Huilan,D,X,2,kui2
29,625.9058837890625,2_3_38,1.8383714999060317,Luo Huilan,D,X,2,kui2
30,564.422119140625,2_3_38,1.8383714999060317,Luo Huilan,D,X,2,kui2
1,738.7672119140625,1_3_39,2.5132753072543323,Luo Huilan,D,X,1,xing1
2,754.290771484375,1_3_39,2.5132753072543323,Luo Huilan,D,X,1,xing1
3,756.03564453125,1_3_39,2.5132753072543323,Luo Huilan,D,X,1,xing1
4,761.7343139648438,1_3_39,2.5132753072543323,Luo Huilan,D,X,1,xing1
5,745.1961669921875,1_3_39,2.5132753072543323,Luo Huilan,D,X,1,xing1
6,675.4968872070312,1_3_39,2.5132753072543323,Luo Huilan,D,X,1,xing1
7,603.5377807617188,1_3_39,2.5132753072543323,Luo Huilan,D,X,1,xing1
8,567.3640747070312,1_3_39,2.5132753072543323,Luo Huilan,D,X,1,xing1
9,609.49365234375,1_3_39,2.5132753072543323,Luo Huilan,D,X,1,xing1
10,650.2288208007812,1_3_39,2.5132753072543323,Luo Huilan,D,X,1,xing1
11,614.797607421875,1_3_39,2.5132753072543323,Luo Huilan,D,X,1,xing1
12,566.7089233398438,1_3_39,2.5132753072543323,Luo Huilan,D,X,1,xing1
13,528.146484375,1_3_39,2.5132753072543323,Luo Huilan,D,X,1,xing1
14,481.5216369628906,1_3_39,2.5132753072543323,Luo Huilan,D,X,1,xing1
15,498.21514892578125,1_3_39,2.5132753072543323,Luo Huilan,D,X,1,xing1
16,514.0006713867188,1_3_39,2.5132753072543323,Luo Huilan,D,X,1,xing1
17,516.6798095703125,1_3_39,2.5132753072543323,Luo Huilan,D,X,1,xing1
18,499.9448547363281,1_3_39,2.5132753072543323,Luo Huilan,D,X,1,xing1
19,502.2605285644531,1_3_39,2.5132753072543323,Luo Huilan,D,X,1,xing1
20,528.146484375,1_3_39,2.5132753072543323,Luo Huilan,D,X,1,xing1
21,855.5149536132812,1_3_39,2.5132753072543323,Luo Huilan,D,X,1,xing1
22,850.58740234375,1_3_39,2.5132753072543323,Luo Huilan,D,X,1,xing1
23,857.9894409179688,1_3_39,2.5132753072543323,Luo Huilan,D,X,1,xing1
24,511.926513671875,1_3_39,2.5132753072543323,Luo Huilan,D,X,1,xing1
25,505.1701965332031,1_3_39,2.5132753072543323,Luo Huilan,D,X,1,xing1
26,511.926513671875,1_3_39,2.5132753072543323,Luo Huilan,D,X,1,xing1
27,511.0401611328125,1_3_39,2.5132753072543323,Luo Huilan,D,X,1,xing1
28,506.9240417480469,1_3_39,2.5132753072543323,Luo Huilan,D,X,1,xing1
29,507.21697998046875,1_3_39,2.5132753072543323,Luo Huilan,D,X,1,xing1
30,500.5227966308594,1_3_39,2.5132753072543323,Luo Huilan,D,X,1,xing1
1,680.5885009765625,4_3_42,9.605116661980162,Luo Huilan,D,X,4,xia4
2,629.8955688476562,4_3_42,9.605116661980162,Luo Huilan,D,X,4,xia4
3,573.625244140625,4_3_42,9.605116661980162,Luo Huilan,D,X,4,xia4
4,633.1788330078125,4_3_42,9.605116661980162,Luo Huilan,D,X,4,xia4
5,632.4476928710938,4_3_42,9.605116661980162,Luo Huilan,D,X,4,xia4
6,877.53759765625,4_3_42,9.605116661980162,Luo Huilan,D,X,4,xia4
7,756.9095458984375,4_3_42,9.605116661980162,Luo Huilan,D,X,4,xia4
8,659.6894226074219,4_3_42,9.605116661980162,Luo Huilan,D,X,4,xia4
9,562.4692993164062,4_3_42,9.605116661980162,Luo Huilan,D,X,4,xia4
10,635.0101318359375,4_3_42,9.605116661980162,Luo Huilan,D,X,4,xia4
11,576.6151123046875,4_3_42,9.605116661980162,Luo Huilan,D,X,4,xia4
12,604.2354736328125,4_3_42,9.605116661980162,Luo Huilan,D,X,4,xia4
13,746.4886474609375,4_3_42,9.605116661980162,Luo Huilan,D,X,4,xia4
14,756.4724731445312,4_3_42,9.605116661980162,Luo Huilan,D,X,4,xia4
15,823.5130004882812,4_3_42,9.605116661980162,Luo Huilan,D,X,4,xia4
16,553.4451293945312,4_3_42,9.605116661980162,Luo Huilan,D,X,4,xia4
17,516.083251953125,4_3_42,9.605116661980162,Luo Huilan,D,X,4,xia4
18,575.6167602539062,4_3_42,9.605116661980162,Luo Huilan,D,X,4,xia4
19,519.9732666015625,4_3_42,9.605116661980162,Luo Huilan,D,X,4,xia4
20,517.875,4_3_42,9.605116661980162,Luo Huilan,D,X,4,xia4
21,603.5377807617188,4_3_42,9.605116661980162,Luo Huilan,D,X,4,xia4
22,633.9107666015625,4_3_42,9.605116661980162,Luo Huilan,D,X,4,xia4
23,576.9483032226562,4_3_42,9.605116661980162,Luo Huilan,D,X,4,xia4
24,571.6405639648438,4_3_42,9.605116661980162,Luo Huilan,D,X,4,xia4
25,572.3013916015625,4_3_42,9.605116661980162,Luo Huilan,D,X,4,xia4
26,622.660400390625,4_3_42,9.605116661980162,Luo Huilan,D,X,4,xia4
27,635.7442626953125,4_3_42,9.605116661980162,Luo Huilan,D,X,4,xia4
28,627.353759765625,4_3_42,9.605116661980162,Luo Huilan,D,X,4,xia4
29,541.1165161132812,4_3_42,9.605116661980162,Luo Huilan,D,X,4,xia4
30,569.3338623046875,4_3_42,9.605116661980162,Luo Huilan,D,X,4,xia4
1,503.7132263183594,3_3_44,0.8583451904748927,Luo Huilan,D,X,3,wo3
2,504.8784484863281,3_3_44,0.8583451904748927,Luo Huilan,D,X,3,wo3
3,501.101318359375,3_3_44,0.8583451904748927,Luo Huilan,D,X,3,wo3
4,510.15533447265625,3_3_44,0.8583451904748927,Luo Huilan,D,X,3,wo3
5,514.2976684570312,3_3_44,0.8583451904748927,Luo Huilan,D,X,3,wo3
6,485.15118408203125,3_3_44,0.8583451904748927,Luo Huilan,D,X,3,wo3
7,477.36749267578125,3_3_44,0.8583451904748927,Luo Huilan,D,X,3,wo3
8,485.4314880371094,3_3_44,0.8583451904748927,Luo Huilan,D,X,3,wo3
9,504.2955017089844,3_3_44,0.8583451904748927,Luo Huilan,D,X,3,wo3
10,507.21697998046875,3_3_44,0.8583451904748927,Luo Huilan,D,X,3,wo3
11,514.0006713867188,3_3_44,0.8583451904748927,Luo Huilan,D,X,3,wo3
12,518.4736938476562,3_3_44,0.8583451904748927,Luo Huilan,D,X,3,wo3
13,527.8414916992188,3_3_44,0.8583451904748927,Luo Huilan,D,X,3,wo3
14,494.4879150390625,3_3_44,0.8583451904748927,Luo Huilan,D,X,3,wo3
15,489.6558532714844,3_3_44,0.8583451904748927,Luo Huilan,D,X,3,wo3
16,483.751953125,3_3_44,0.8583451904748927,Luo Huilan,D,X,3,wo3
17,486.5544128417969,3_3_44,0.8583451904748927,Luo Huilan,D,X,3,wo3
18,476.54095458984375,3_3_44,0.8583451904748927,Luo Huilan,D,X,3,wo3
19,468.3540344238281,3_3_44,0.8583451904748927,Luo Huilan,D,X,3,wo3
20,463.2418212890625,3_3_44,0.8583451904748927,Luo Huilan,D,X,3,wo3
21,454.7577209472656,3_3_44,0.8583451904748927,Luo Huilan,D,X,3,wo3
22,447.72021484375,3_3_44,0.8583451904748927,Luo Huilan,D,X,3,wo3
23,441.0462646484375,3_3_44,0.8583451904748927,Luo Huilan,D,X,3,wo3
24,436.4842529296875,3_3_44,0.8583451904748927,Luo Huilan,D,X,3,wo3
25,433.7196044921875,3_3_44,0.8583451904748927,Luo Huilan,D,X,3,wo3
26,432.218994140625,3_3_44,0.8583451904748927,Luo Huilan,D,X,3,wo3
27,430.474853515625,3_3_44,0.8583451904748927,Luo Huilan,D,X,3,wo3
28,428.9854736328125,3_3_44,0.8583451904748927,Luo Huilan,D,X,3,wo3
29,427.99542236328125,3_3_44,0.8583451904748927,Luo Huilan,D,X,3,wo3
30,427.7482604980469,3_3_44,0.8583451904748927,Luo Huilan,D,X,3,wo3
1,568.0198364257812,5_3_45,1.6023113868121754,Luo Huilan,D,X,5,de5
2,565.4010620117188,5_3_45,1.6023113868121754,Luo Huilan,D,X,5,de5
3,566.3816528320312,5_3_45,1.6023113868121754,Luo Huilan,D,X,5,de5
4,571.970947265625,5_3_45,1.6023113868121754,Luo Huilan,D,X,5,de5
5,577.2816772460938,5_3_45,1.6023113868121754,Luo Huilan,D,X,5,de5
6,604.9338989257812,5_3_45,1.6023113868121754,Luo Huilan,D,X,5,de5
7,676.6685180664062,5_3_45,1.6023113868121754,Luo Huilan,D,X,5,de5
8,711.5432739257812,5_3_45,1.6023113868121754,Luo Huilan,D,X,5,de5
9,716.9065551757812,5_3_45,1.6023113868121754,Luo Huilan,D,X,5,de5
10,702.9640502929688,5_3_45,1.6023113868121754,Luo Huilan,D,X,5,de5
11,672.382568359375,5_3_45,1.6023113868121754,Luo Huilan,D,X,5,de5
12,652.4862670898438,5_3_45,1.6023113868121754,Luo Huilan,D,X,5,de5
13,651.73291015625,5_3_45,1.6023113868121754,Luo Huilan,D,X,5,de5
14,669.2825317382812,5_3_45,1.6023113868121754,Luo Huilan,D,X,5,de5
15,695.2911376953125,5_3_45,1.6023113868121754,Luo Huilan,D,X,5,de5
16,711.9544067382812,5_3_45,1.6023113868121754,Luo Huilan,D,X,5,de5
17,709.4911499023438,5_3_45,1.6023113868121754,Luo Huilan,D,X,5,de5
18,696.0947875976562,5_3_45,1.6023113868121754,Luo Huilan,D,X,5,de5
19,673.1597900390625,5_3_45,1.6023113868121754,Luo Huilan,D,X,5,de5
20,657.7843017578125,5_3_45,1.6023113868121754,Luo Huilan,D,X,5,de5
21,669.6692504882812,5_3_45,1.6023113868121754,Luo Huilan,D,X,5,de5
22,709.901123046875,5_3_45,1.6023113868121754,Luo Huilan,D,X,5,de5
23,746.0575561523438,5_3_45,1.6023113868121754,Luo Huilan,D,X,5,de5
24,744.7658081054688,5_3_45,1.6023113868121754,Luo Huilan,D,X,5,de5
25,723.145263671875,5_3_45,1.6023113868121754,Luo Huilan,D,X,5,de5
26,686.11474609375,5_3_45,1.6023113868121754,Luo Huilan,D,X,5,de5
27,660.449462890625,5_3_45,1.6023113868121754,Luo Huilan,D,X,5,de5
28,633.5446166992188,5_3_45,1.6023113868121754,Luo Huilan,D,X,5,de5
29,614.797607421875,5_3_45,1.6023113868121754,Luo Huilan,D,X,5,de5
30,596.2608642578125,5_3_45,1.6023113868121754,Luo Huilan,D,X,5,de5
1,638.6889038085938,4_3_46,1.3121828773926723,Luo Huilan,D,X,4,fu4
2,630.6236572265625,4_3_46,1.3121828773926723,Luo Huilan,D,X,4,fu4
3,622.30078125,4_3_46,1.3121828773926723,Luo Huilan,D,X,4,fu4
4,601.7971801757812,4_3_46,1.3121828773926723,Luo Huilan,D,X,4,fu4
5,580.96142578125,4_3_46,1.3121828773926723,Luo Huilan,D,X,4,fu4
6,572.3013916015625,4_3_46,1.3121828773926723,Luo Huilan,D,X,4,fu4
7,572.3013916015625,4_3_46,1.3121828773926723,Luo Huilan,D,X,4,fu4
8,588.7314453125,4_3_46,1.3121828773926723,Luo Huilan,D,X,4,fu4
9,611.963134765625,4_3_46,1.3121828773926723,Luo Huilan,D,X,4,fu4
10,630.6236572265625,4_3_46,1.3121828773926723,Luo Huilan,D,X,4,fu4
11,645.7372436523438,4_3_46,1.3121828773926723,Luo Huilan,D,X,4,fu4
12,649.853271484375,4_3_46,1.3121828773926723,Luo Huilan,D,X,4,fu4
13,639.057861328125,4_3_46,1.3121828773926723,Luo Huilan,D,X,4,fu4
14,623.7404174804688,4_3_46,1.3121828773926723,Luo Huilan,D,X,4,fu4
15,600.4082641601562,4_3_46,1.3121828773926723,Luo Huilan,D,X,4,fu4
16,578.951416015625,4_3_46,1.3121828773926723,Luo Huilan,D,X,4,fu4
17,576.2821655273438,4_3_46,1.3121828773926723,Luo Huilan,D,X,4,fu4
18,587.3727416992188,4_3_46,1.3121828773926723,Luo Huilan,D,X,4,fu4
19,618.0021362304688,4_3_46,1.3121828773926723,Luo Huilan,D,X,4,fu4
20,633.1788330078125,4_3_46,1.3121828773926723,Luo Huilan,D,X,4,fu4
21,644.2468872070312,4_3_46,1.3121828773926723,Luo Huilan,D,X,4,fu4
22,646.483642578125,4_3_46,1.3121828773926723,Luo Huilan,D,X,4,fu4
23,637.21484375,4_3_46,1.3121828773926723,Luo Huilan,D,X,4,fu4
24,631.3526611328125,4_3_46,1.3121828773926723,Luo Huilan,D,X,4,fu4
25,632.0824584960938,4_3_46,1.3121828773926723,Luo Huilan,D,X,4,fu4
26,644.9916381835938,4_3_46,1.3121828773926723,Luo Huilan,D,X,4,fu4
27,674.7169799804688,4_3_46,1.3121828773926723,Luo Huilan,D,X,4,fu4
28,720.643310546875,4_3_46,1.3121828773926723,Luo Huilan,D,X,4,fu4
29,761.7343139648438,4_3_46,1.3121828773926723,Luo Huilan,D,X,4,fu4
30,769.69580078125,4_3_46,1.3121828773926723,Luo Huilan,D,X,4,fu4
1,508.68402099609375,2_3_48,0.8386131171306772,Luo Huilan,D,X,2,ming2
2,504.8784484863281,2_3_48,0.8386131171306772,Luo Huilan,D,X,2,ming2
3,500.5227966308594,2_3_48,0.8386131171306772,Luo Huilan,D,X,2,ming2
4,498.21514892578125,2_3_48,0.8386131171306772,Luo Huilan,D,X,2,ming2
5,494.4879150390625,2_3_48,0.8386131171306772,Luo Huilan,D,X,2,ming2
6,496.7782897949219,2_3_48,0.8386131171306772,Luo Huilan,D,X,2,ming2
7,501.39093017578125,2_3_48,0.8386131171306772,Luo Huilan,D,X,2,ming2
8,506.9240417480469,2_3_48,0.8386131171306772,Luo Huilan,D,X,2,ming2
9,511.3354797363281,2_3_48,0.8386131171306772,Luo Huilan,D,X,2,ming2
10,514.2976684570312,2_3_48,0.8386131171306772,Luo Huilan,D,X,2,ming2
11,516.6798095703125,2_3_48,0.8386131171306772,Luo Huilan,D,X,2,ming2
12,521.7785034179688,2_3_48,0.8386131171306772,Luo Huilan,D,X,2,ming2
13,524.1953125,2_3_48,0.8386131171306772,Luo Huilan,D,X,2,ming2
14,524.4982299804688,2_3_48,0.8386131171306772,Luo Huilan,D,X,2,ming2
15,507.5100402832031,2_3_48,0.8386131171306772,Luo Huilan,D,X,2,ming2
16,501.101318359375,2_3_48,0.8386131171306772,Luo Huilan,D,X,2,ming2
17,499.6561584472656,2_3_48,0.8386131171306772,Luo Huilan,D,X,2,ming2
18,485.15118408203125,2_3_48,0.8386131171306772,Luo Huilan,D,X,2,ming2
19,472.975830078125,2_3_48,0.8386131171306772,Luo Huilan,D,X,2,ming2
20,462.9743347167969,2_3_48,0.8386131171306772,Luo Huilan,D,X,2,ming2
21,453.4461975097656,2_3_48,0.8386131171306772,Luo Huilan,D,X,2,ming2
22,448.2377624511719,2_3_48,0.8386131171306772,Luo Huilan,D,X,2,ming2
23,445.1414489746094,2_3_48,0.8386131171306772,Luo Huilan,D,X,2,ming2
24,439.0128479003906,2_3_48,0.8386131171306772,Luo Huilan,D,X,2,ming2
25,435.98028564453125,2_3_48,0.8386131171306772,Luo Huilan,D,X,2,ming2
